,close,high,low,open,volume
2018. 02. 09.,5.34,5.34,4.71,4.91,"7,438,740"
2018. 02. 08.,4.89,5.14,4.57,4.57,"7,021,540"
2018. 02. 07.,4.58,5.20,4.37,4.76,"7,140,200"
2018. 02. 06.,4.78,4.79,3.43,4.19,"9,932,820"
2018. 02. 05.,4.18,5.31,3.89,5.16,"10,330,700"
2018. 02. 04.,5.21,6.12,4.98,6.07,"8,342,590"
2018. 02. 03.,6.06,6.27,5.32,5.83,"7,297,230"
2018. 02. 02.,5.81,6.41,4.76,6.41,"15,758,600"
2018. 02. 01.,6.43,7.18,6.14,6.92,"16,943,600"
2018. 01. 31.,6.92,7.02,6.50,6.70,"5,229,000"
2018. 01. 30.,6.69,7.58,6.63,7.58,"7,960,670"
2018. 01. 29.,7.57,8.09,7.42,8.01,"8,017,380"
2018. 01. 28.,8.03,8.17,7.31,7.36,"11,141,900"
2018. 01. 27.,7.30,7.54,6.93,7.08,"22,854,400"
2018. 01. 26.,7.08,7.26,6.62,7.14,"10,578,800"
2018. 01. 25.,7.17,7.53,6.92,7.18,"11,843,100"
2018. 01. 24.,7.07,7.16,6.53,6.73,"6,319,190"
2018. 01. 23.,6.75,7.04,6.23,6.76,"6,955,220"
2018. 01. 22.,6.74,7.51,6.24,7.08,"8,864,110"
2018. 01. 21.,7.02,7.87,6.88,7.87,"9,263,360"
2018. 01. 20.,7.82,9.67,7.02,7.03,"32,620,800"
2018. 01. 19.,6.96,7.31,6.64,6.80,"6,741,280"
2018. 01. 18.,6.83,7.29,6.32,6.71,"8,910,910"
2018. 01. 17.,6.69,7.21,5.02,6.91,"11,429,900"
2018. 01. 16.,6.93,8.84,5.81,8.81,"11,670,400"
2018. 01. 15.,8.79,9.88,8.79,9.70,"13,456,800"
2018. 01. 14.,9.74,10.15,9.22,10.08,"13,120,600"
2018. 01. 13.,10.10,10.42,9.23,9.23,"11,140,400"
2018. 01. 12.,9.21,9.45,8.24,8.47,"8,363,290"
2018. 01. 11.,8.45,9.96,8.30,9.39,"13,715,300"
2018. 01. 10.,9.35,10.66,9.20,10.06,"24,478,900"
2018. 01. 09.,10.01,10.24,8.58,8.66,"22,186,700"
2018. 01. 08.,8.65,9.17,7.38,8.44,"20,321,200"
2018. 01. 07.,8.19,8.46,7.46,7.65,"14,097,700"
2018. 01. 06.,7.40,7.85,7.04,7.20,"11,898,200"
2018. 01. 05.,7.16,7.74,6.90,7.02,"16,267,500"
2018. 01. 04.,7.05,7.49,6.30,6.63,"16,215,600"
2018. 01. 03.,6.61,6.68,5.83,6.01,"11,675,000"
