,close,high,low,open,volume
2017. 12. 06.,0.612980,0.652528,0.570843,0.589559,"1,441,510"
2017. 12. 05.,0.590182,0.625981,0.581440,0.598230,"915,988"
2017. 12. 04.,0.595969,0.624807,0.568434,0.613574,"1,171,920"
2017. 12. 03.,0.611477,0.696111,0.579764,0.579764,"1,135,280"
2017. 12. 02.,0.580648,0.581337,0.549933,0.550898,"941,222"
2017. 12. 01.,0.552976,0.572650,0.508753,0.539763,"965,399"
2017. 11. 30.,0.541153,0.553194,0.473427,0.531436,"942,626"
2017. 11. 29.,0.525856,0.615994,0.525856,0.544699,"1,309,990"
2017. 11. 28.,0.544577,0.578857,0.528782,0.556659,"1,436,770"
2017. 11. 27.,0.556779,0.612297,0.540208,0.570120,"1,399,830"
2017. 11. 26.,0.567398,0.637527,0.553507,0.592010,"1,489,970"
2017. 11. 25.,0.592756,0.681959,0.552801,0.584706,"1,572,680"
2017. 11. 24.,0.579407,0.823453,0.507010,0.788770,"4,367,000"
2017. 11. 23.,0.790392,0.873127,0.724272,0.725328,"2,253,540"
2017. 11. 22.,0.723606,0.732780,0.598118,0.602363,"1,298,920"
2017. 11. 21.,0.602072,0.625725,0.530502,0.557591,"1,057,880"
2017. 11. 20.,0.556340,0.594823,0.525000,0.528859,"1,140,400"
2017. 11. 19.,0.529227,0.531701,0.480143,0.508952,"1,020,450"
2017. 11. 18.,0.510966,0.518576,0.424787,0.426417,"780,992"
2017. 11. 17.,0.426430,0.459475,0.397686,0.407065,"594,614"
2017. 11. 16.,0.407759,0.437792,0.393975,0.401948,"693,730"
2017. 11. 15.,0.401170,0.424228,0.379251,0.390061,"525,604"
2017. 11. 14.,0.389868,0.423283,0.374815,0.393152,"554,608"
2017. 11. 13.,0.392801,0.411707,0.377250,0.377250,"361,200"
2017. 11. 12.,0.376291,0.411660,0.368343,0.406147,"385,882"
2017. 11. 11.,0.406436,0.425409,0.381680,0.397125,"486,416"
2017. 11. 10.,0.398245,0.497833,0.388533,0.491876,"661,289"
2017. 11. 09.,0.490982,0.511824,0.413420,0.413420,"832,997"
2017. 11. 08.,0.416063,0.443580,0.366153,0.369592,"502,589"
2017. 11. 07.,0.370073,0.393752,0.369706,0.373300,"325,542"
2017. 11. 06.,0.373769,0.397992,0.335274,0.358185,"821,969"
2017. 11. 05.,0.356993,0.408140,0.325222,0.326023,"1,014,890"
2017. 11. 04.,0.326924,0.351525,0.269018,0.275258,"689,581"
2017. 11. 03.,0.274585,0.285478,0.220581,0.220855,"490,517"
2017. 11. 02.,0.220525,0.237083,0.206259,0.223238,"687,640"
2017. 11. 01.,0.222870,0.238015,0.219129,0.237539,"416,685"
2017. 10. 31.,0.239505,0.256687,0.235146,0.251181,"537,603"
2017. 10. 30.,0.251556,0.280013,0.249793,0.269099,"460,260"
2017. 10. 29.,0.270058,0.272845,0.223123,0.244967,"600,981"
2017. 10. 28.,0.245165,0.255584,0.219291,0.221456,"488,516"
2017. 10. 27.,0.220159,0.236345,0.213669,0.233840,"458,868"
2017. 10. 26.,0.233935,0.260868,0.233935,0.247743,"431,411"
2017. 10. 25.,0.247924,0.267934,0.226441,0.235978,"587,841"
2017. 10. 24.,0.235855,0.283908,0.155793,0.264424,"897,665"
2017. 10. 23.,0.264751,0.291096,0.253283,0.290986,"485,006"
2017. 10. 22.,0.291219,0.302241,0.285525,0.297957,"300,795"
2017. 10. 21.,0.296738,0.313426,0.287827,0.307018,"572,300"
2017. 10. 20.,0.307418,0.344779,0.302388,0.324453,"503,348"
2017. 10. 19.,0.323944,0.332248,0.307126,0.327274,"400,128"
2017. 10. 18.,0.327058,0.384752,0.194672,0.384752,"986,538"
2017. 10. 17.,0.385547,0.415252,0.350869,0.357050,"426,842"
2017. 10. 16.,0.356765,0.372669,0.314008,0.314159,"413,709"
2017. 10. 15.,0.315538,0.318694,0.296562,0.309726,"315,645"
2017. 10. 14.,0.310579,0.337443,0.304069,0.313522,"425,327"
2017. 10. 13.,0.310773,0.355998,0.309781,0.337928,"455,638"
