,close,high,low,open,volume
2015. 05. 02.,0.070675,0.078450,0.070382,0.074621,"10,558"
2015. 05. 01.,0.075021,0.096204,0.074048,0.093269,"13,254"
2015. 04. 30.,0.093206,0.096703,0.092282,0.092845,"3,527"
2015. 04. 29.,0.092933,0.094356,0.055532,0.094273,"4,436"
2015. 04. 28.,0.091830,0.095032,0.090562,0.092141,"5,537"
2015. 04. 27.,0.092129,0.095966,0.088411,0.090659,"6,930"
2015. 04. 26.,0.090676,0.095827,0.088750,0.092451,"6,426"
2015. 04. 25.,0.092807,0.094700,0.088846,0.092818,"6,740"
2015. 04. 24.,0.094475,0.095290,0.092395,0.094741,"6,671"
2015. 04. 23.,0.094802,0.100035,0.091842,0.094035,"8,679"
2015. 04. 22.,0.093926,0.104058,0.093892,0.103835,"7,580"
2015. 04. 21.,0.103469,0.105982,0.095238,0.096354,"7,632"
2015. 04. 20.,0.096357,0.104515,0.091542,0.091579,"7,769"
2015. 04. 19.,0.091581,0.095633,0.090053,0.090578,"5,080"
2015. 04. 18.,0.090613,0.097363,0.050356,0.097363,"7,163"
2015. 04. 17.,0.095416,0.101783,0.094591,0.099341,"9,438"
2015. 04. 16.,0.099761,0.106796,0.098602,0.103125,"8,285"
2015. 04. 15.,0.103050,0.105055,0.098225,0.105055,"5,597"
2015. 04. 14.,0.104751,0.109604,0.098339,0.108272,"8,128"
2015. 04. 13.,0.108349,0.115147,0.087836,0.088096,"7,990"
2015. 04. 12.,0.095530,0.101011,0.084801,0.085070,"8,519"
2015. 04. 11.,0.085087,0.108493,0.085084,0.107412,"9,450"
2015. 04. 10.,0.106841,0.111467,0.101239,0.107145,"8,274"
2015. 04. 09.,0.102288,0.137835,0.100993,0.136102,"12,206"
2015. 04. 08.,0.136147,0.142347,0.135104,0.141081,"9,644"
2015. 04. 07.,0.141221,0.154502,0.086702,0.145741,"10,253"
2015. 04. 06.,0.144367,0.155438,0.140772,0.148659,"9,186"
2015. 04. 05.,0.148524,0.153976,0.137041,0.138126,"7,686"
2015. 04. 04.,0.138158,0.141261,0.137639,0.139110,"8,812"
2015. 04. 03.,0.139927,0.148220,0.139815,0.144883,"12,454"
2015. 04. 02.,0.145092,0.151006,0.140648,0.144130,"12,608"
2015. 04. 01.,0.144231,0.148661,0.127554,0.129681,"21,591"
2015. 03. 31.,0.129649,0.136176,0.117143,0.124631,"13,203"
2015. 03. 30.,0.124808,0.153694,0.124808,0.153651,"7,243"
