,close,high,low,open,volume
2017. 11. 22.,92.48,97.12,86.14,89.92,"432,472"
2017. 11. 21.,89.79,102.84,89.73,102.84,"568,294"
2017. 11. 20.,102.97,114.56,97.92,109.61,"634,032"
2017. 11. 19.,109.62,124.49,108.88,112.11,"515,638"
2017. 11. 18.,112.38,113.09,98.73,104.61,"527,856"
2017. 11. 17.,104.47,105.36,93.66,99.31,"664,781"
2017. 11. 16.,99.41,111.90,82.44,83.19,"775,330"
2017. 11. 15.,83.19,86.59,77.21,78.95,"525,776"
2017. 11. 14.,78.91,80.73,72.10,72.10,"443,397"
2017. 11. 13.,72.08,72.34,65.27,66.04,"362,643"
2017. 11. 12.,65.93,75.17,62.79,71.62,"302,348"
2017. 11. 11.,71.62,76.14,65.46,69.28,"392,282"
2017. 11. 10.,69.49,79.07,67.11,75.10,"268,427"
2017. 11. 09.,74.41,83.37,69.86,70.32,"469,943"
2017. 11. 08.,70.66,74.85,57.06,57.17,"428,412"
2017. 11. 07.,57.22,62.20,54.11,54.12,"346,582"
2017. 11. 06.,54.05,64.80,53.21,63.68,"407,034"
2017. 11. 05.,63.60,63.64,51.43,54.24,"297,911"
2017. 11. 04.,54.38,58.91,50.65,54.35,"337,798"
2017. 11. 03.,54.36,57.05,51.19,51.19,"292,073"
2017. 11. 02.,50.99,59.02,44.58,48.11,"319,368"
2017. 11. 01.,48.08,53.17,46.86,50.72,"272,363"
2017. 10. 31.,50.81,52.44,45.63,48.14,"589,662"
2017. 10. 30.,48.13,54.45,46.98,51.96,"614,046"
2017. 10. 29.,52.03,55.04,46.26,51.43,"386,309"
2017. 10. 28.,51.47,58.21,50.65,53.78,"300,509"
2017. 10. 27.,53.62,55.30,49.99,54.93,"806,237"
2017. 10. 26.,54.85,59.52,51.73,56.45,"557,912"
2017. 10. 25.,56.56,60.30,54.52,57.04,"457,214"
2017. 10. 24.,57.15,67.80,57.15,59.70,"641,551"
2017. 10. 23.,59.70,68.30,57.80,66.40,"470,442"
2017. 10. 22.,66.34,67.97,59.98,61.95,"315,451"
2017. 10. 21.,62.30,64.44,57.49,61.79,"338,233"
2017. 10. 20.,61.57,65.88,60.83,63.40,"370,308"
2017. 10. 19.,63.44,73.37,61.08,71.15,"359,012"
2017. 10. 18.,71.26,73.65,60.27,73.62,"525,937"
2017. 10. 17.,73.69,82.60,69.96,79.74,"356,309"
2017. 10. 16.,79.03,91.15,74.88,78.01,"213,794"
2017. 10. 15.,78.18,85.31,74.59,84.24,"224,884"
2017. 10. 14.,84.14,89.09,75.74,78.62,"296,547"
2017. 10. 13.,78.55,88.12,67.04,80.44,"380,602"
2017. 10. 12.,80.53,141.16,75.23,84.58,"411,596"
2017. 10. 11.,84.50,84.56,63.36,63.73,"283,817"
2017. 10. 10.,63.72,64.57,57.41,57.96,"186,440"
2017. 10. 09.,57.83,63.99,54.87,56.53,"260,843"
2017. 10. 08.,56.42,66.12,55.61,61.79,"358,034"
2017. 10. 07.,61.80,68.06,58.82,67.53,"280,054"
2017. 10. 06.,67.57,75.52,61.28,64.35,"438,750"
2017. 10. 05.,64.22,68.41,63.39,67.03,"345,917"
2017. 10. 04.,67.02,73.78,65.80,67.94,"370,106"
2017. 10. 03.,67.77,74.49,61.08,70.50,"398,208"
2017. 10. 02.,70.69,75.92,65.57,74.52,"268,205"
2017. 10. 01.,74.49,76.97,64.65,65.04,"245,037"
2017. 09. 30.,64.74,79.62,62.07,75.00,"214,287"
2017. 09. 29.,74.67,76.35,70.97,75.19,"264,286"
2017. 09. 28.,75.26,85.14,74.89,83.02,"282,470"
2017. 09. 27.,83.10,84.99,74.22,77.63,"354,518"
2017. 09. 26.,77.73,87.45,76.97,80.96,"269,815"
2017. 09. 25.,80.98,86.67,78.48,78.48,"265,708"
2017. 09. 24.,78.36,88.55,77.16,86.73,"147,935"
2017. 09. 23.,86.72,86.93,74.24,80.01,"220,339"
2017. 09. 22.,80.07,85.90,73.47,80.61,"463,277"
2017. 09. 21.,80.65,91.75,77.00,90.69,"337,306"
2017. 09. 20.,91.05,107.78,82.09,88.03,"558,018"
2017. 09. 19.,88.10,102.55,85.04,99.86,"379,193"
2017. 09. 18.,99.58,115.94,93.44,106.60,"580,538"
