,close,high,low,open,volume
2017. 03. 30.,0.323808,0.349815,0.311892,0.315090,"37,044"
2017. 03. 29.,0.314423,0.341316,0.307104,0.317046,"26,119"
2017. 03. 28.,0.317371,0.344033,0.285599,0.299600,"69,879"
2017. 03. 27.,0.299941,0.359115,0.248114,0.351372,"116,342"
2017. 03. 26.,0.348023,0.374681,0.309688,0.321084,"76,164"
2017. 03. 25.,0.320677,0.335587,0.247124,0.265482,"154,200"
2017. 03. 24.,0.264898,0.283744,0.239966,0.260386,"84,831"
2017. 03. 23.,0.252879,0.270594,0.167971,0.189364,"149,745"
2017. 03. 22.,0.188226,0.197984,0.177276,0.193111,"67,898"
2017. 03. 21.,0.192991,0.196225,0.176885,0.183091,"67,721"
2017. 03. 20.,0.186466,0.192676,0.167826,0.189250,"75,255"
2017. 03. 19.,0.179684,0.196901,0.166993,0.171221,"61,003"
2017. 03. 18.,0.170489,0.190338,0.162395,0.178441,"59,366"
2017. 03. 17.,0.177282,0.188889,0.148212,0.170645,"106,489"
2017. 03. 16.,0.171747,0.198414,0.166274,0.197989,"86,444"
2017. 03. 15.,0.195749,0.215038,0.175430,0.177882,"178,151"
2017. 03. 14.,0.177879,0.187469,0.138558,0.145863,"88,274"
2017. 03. 13.,0.146078,0.146416,0.124953,0.131806,"26,228"
2017. 03. 12.,0.131760,0.131991,0.122307,0.128850,"19,079"
2017. 03. 11.,0.128739,0.130352,0.098333,0.098707,"27,439"
2017. 03. 10.,0.096487,0.110078,0.090193,0.107234,"20,945"
2017. 03. 09.,0.107111,0.108249,0.090367,0.101942,"20,140"
2017. 03. 08.,0.095050,0.106649,0.091647,0.106002,"54,634"
2017. 03. 07.,0.106029,0.107787,0.095186,0.100631,"15,508"
2017. 03. 06.,0.100601,0.111346,0.094814,0.097059,"22,198"
2017. 03. 05.,0.097032,0.098068,0.087794,0.094412,"16,132"
2017. 03. 04.,0.094477,0.097909,0.084768,0.092973,"12,975"
2017. 03. 03.,0.092796,0.099803,0.087466,0.092910,"11,549"
2017. 03. 02.,0.092932,0.099674,0.082295,0.083516,"21,980"
2017. 03. 01.,0.083367,0.086389,0.080710,0.081919,"11,922"
2017. 02. 28.,0.081914,0.090600,0.080971,0.089012,"8,724"
2017. 02. 27.,0.088951,0.090659,0.084739,0.088914,"11,381"
2017. 02. 26.,0.089023,0.091745,0.079533,0.085428,"16,479"
2017. 02. 25.,0.085398,0.087544,0.076631,0.081968,"32,712"
2017. 02. 24.,0.082359,0.096214,0.078312,0.094514,"35,943"
2017. 02. 23.,0.094372,0.102169,0.091080,0.091757,"47,229"
2017. 02. 22.,0.091315,0.099267,0.091185,0.092709,"13,289"
2017. 02. 21.,0.092498,0.098750,0.090102,0.096832,"19,878"
2017. 02. 20.,0.096895,0.098390,0.094493,0.097731,"4,473"
2017. 02. 19.,0.097654,0.103423,0.096398,0.099864,"14,576"
2017. 02. 18.,0.099832,0.109507,0.099321,0.107634,"14,541"
2017. 02. 17.,0.107441,0.108068,0.095809,0.096280,"21,416"
2017. 02. 16.,0.096403,0.108785,0.094259,0.098687,"23,585"
2017. 02. 15.,0.098670,0.145290,0.089044,0.097151,"22,679"
2017. 02. 14.,0.096999,0.165163,0.085031,0.088163,"18,415"
2017. 02. 13.,0.089069,0.096294,0.084832,0.090106,"26,807"
2017. 02. 12.,0.091315,0.109274,0.087908,0.104306,"30,335"
2017. 02. 11.,0.104403,0.116583,0.099118,0.099860,"9,747"
2017. 02. 10.,0.100086,0.107798,0.098354,0.104279,"9,925"
